AÑO;MES;CCAA_DESTINO;CONTINENTE_ORIGEN;PAIS_ORIGEN;TURISTAS;PERNOCTACIONES;ESTANCIA_MEDIA
2023;1;Aragón;Europa;Francia;13029.0;96780.0;7.4
2023;1;Aragón;Europa;Grecia;115.0;611.0;5.3
2023;1;Aragón;Europa;Hungría;330.0;1324.0;4.0
2023;1;Aragón;Europa;Irlanda;802.0;5630.0;7.0
2023;1;Aragón;Europa;Italia;4258.0;28090.0;6.6
2023;1;Aragón;Europa;Letonia;264.0;2276.0;8.6
2023;1;Aragón;Europa;Liechtenstein;269.0;1780.0;6.6
2023;1;Aragón;Europa;Lituania;628.0;2286.0;3.6
2023;1;Aragón;Europa;Luxemburgo;770.0;9295.0;12.1
2023;1;Aragón;Europa;Moldavia;39.0;313.0;8.0
2023;1;Aragón;Europa;Noruega;136.0;1273.0;9.4
2023;1;Aragón;Europa;Países Bajos;5005.0;43539.0;8.7
2023;1;Aragón;Europa;Polonia;2105.0;10941.0;5.2
2023;1;Aragón;Europa;Portugal;1723.0;9924.0;5.8
2023;1;Aragón;Europa;Reino Unido;2833.0;27847.0;9.8
2023;1;Aragón;Europa;República Checa;569.0;2583.0;4.5
2023;1;Aragón;Europa;República Eslovaca;165.0;612.0;3.7
2023;1;Aragón;Europa;Rumanía;1799.0;13172.0;7.3
2023;1;Aragón;Europa;Rusia;94.0;706.0;7.5
2023;1;Aragón;Europa;Suecia;2305.0;17225.0;7.5
2023;1;Aragón;Europa;Suiza;804.0;6540.0;8.1
2023;1;Aragón;Europa;Turquía;215.0;1027.0;4.8
2023;1;Aragón;Oceanía;Australia;39.0;331.0;8.5
2023;1;Aragón;África;Argelia;218.0;1994.0;9.1
2023;1;Aragón;África;Ghana;73.0;872.0;11.9
2023;1;Aragón;África;Guinea Ecuatorial;67.0;869.0;13.0
2023;1;Aragón;África;Mali;84.0;820.0;9.8
2023;1;Aragón;África;Marruecos;1010.0;9571.0;9.5
2023;1;Aragón;África;Senegal;147.0;1233.0;8.4
2023;1;Canarias;América;Argentina;538.0;6078.0;11.3
2023;1;Canarias;América;Brasil;737.0;6024.0;8.2
2023;1;Canarias;América;Canadá;2021.0;14156.0;7.0
2023;1;Canarias;América;Chile;167.0;1386.0;8.3
2023;1;Canarias;América;Colombia;1614.0;20653.0;12.8
2023;1;Canarias;América;Ecuador;64.0;737.0;11.5
2023;1;Canarias;América;Estados Unidos de América;7063.0;58464.0;8.3
2023;1;Canarias;América;Honduras;49.0;450.0;9.2
2023;1;Canarias;América;México;356.0;2784.0;7.8
2023;1;Canarias;América;Panamá;83.0;856.0;10.3
2023;1;Canarias;América;Paraguay;74.0;640.0;8.6
2023;1;Canarias;América;Perú;54.0;579.0;10.7
2023;1;Canarias;América;Uruguay;125.0;1671.0;13.4
2023;1;Canarias;América;Venezuela;707.0;9708.0;13.7
2023;1;Canarias;Asia;Arabia Saudí;68.0;562.0;8.3
2023;1;Canarias;Asia;China;1271.0;8389.0;6.6
2023;1;Canarias;Asia;Corea;119.0;695.0;5.8
2023;1;Canarias;Asia;Emiratos Árabes Unidos;262.0;2177.0;8.3
2023;1;Canarias;Asia;Filipinas;3244.0;22862.0;7.0
2023;1;Canarias;Asia;India;1654.0;12244.0;7.4
2023;1;Canarias;Asia;Indonesia;1348.0;10736.0;8.0
2023;1;Canarias;Asia;Irán;43.0;292.0;6.8
2023;1;Canarias;Asia;Israel;291.0;1757.0;6.0
2023;1;Canarias;Asia;Japón;294.0;1802.0;6.1
2023;1;Canarias;Asia;Kazajstán;125.0;1202.0;9.6
2023;1;Canarias;Asia;Malasia;191.0;1793.0;9.4
2023;1;Canarias;Asia;Myanmar;42.0;659.0;15.7
2023;1;Canarias;Asia;Qatar;56.0;368.0;6.6
2023;1;Canarias;Asia;Singapur;79.0;809.0;10.2
2023;1;Canarias;Asia;Sri Lanka;82.0;880.0;10.7
2023;1;Canarias;Asia;Tailandia;416.0;2204.0;5.3
2023;1;Canarias;Asia;Vietnam;69.0;511.0;7.4
2023;1;Canarias;Europa;Albania;67.0;558.0;8.3
2023;1;Canarias;Europa;Alemania;209418.0;2006868.0;9.6
2023;1;Canarias;Europa;Andorra;205.0;1522.0;7.4
2023;1;Canarias;Europa;Armenia;64.0;515.0;8.0
2023;1;Canarias;Europa;Austria;10995.0;97112.0;8.8
2023;1;Canarias;Europa;Belarús;539.0;4332.0;8.0
2023;1;Canarias;Europa;Bulgaria;844.0;8231.0;9.8
2023;1;Canarias;Europa;Bélgica;36586.0;299736.0;8.2
2023;1;Canarias;Europa;Chipre;96.0;777.0;8.1
2023;1;Canarias;Europa;Croacia;1207.0;9587.0;7.9
2023;1;Canarias;Europa;Dinamarca;33157.0;240740.0;7.3
2023;1;Canarias;Europa;Eslovenia;1197.0;9202.0;7.7
2023;1;Canarias;Europa;Estonia;4851.0;45653.0;9.4
2023;1;Canarias;Europa;Finlandia;31202.0;239141.0;7.7
2023;1;Canarias;Europa;Francia;46683.0;352745.0;7.6
2023;1;Canarias;Europa;Georgia;128.0;881.0;6.9
2023;1;Canarias;Europa;Grecia;717.0;5776.0;8.1
2023;1;Canarias;Europa;Hungría;7732.0;59654.0;7.7
2023;1;Canarias;Europa;Irlanda;54005.0;406628.0;7.5
2023;1;Canarias;Europa;Islandia;6987.0;76462.0;10.9
2023;1;Canarias;Europa;Italia;56103.0;465088.0;8.3
2023;1;Canarias;Europa;Letonia;4314.0;37754.0;8.8
2023;1;Canarias;Europa;Liechtenstein;289.0;2152.0;7.4
2023;1;Canarias;Europa;Lituania;5783.0;50539.0;8.7
2023;1;Canarias;Europa;Luxemburgo;3095.0;25379.0;8.2
2023;1;Canarias;Europa;Macedonia del Norte;61.0;355.0;5.8
2023;1;Canarias;Europa;Malta;216.0;1521.0;7.0
2023;1;Canarias;Europa;Moldavia;232.0;1781.0;7.7
2023;1;Canarias;Europa;Montenegro;76.0;508.0;6.7
2023;1;Canarias;Europa;Noruega;36794.0;305994.0;8.3
2023;1;Canarias;Europa;Países Bajos;63751.0;493770.0;7.7
2023;1;Canarias;Europa;Polonia;26184.0;179642.0;6.9
2023;1;Canarias;Europa;Portugal;2217.0;14747.0;6.7
2023;1;Canarias;Europa;Reino Unido;388118.0;2984433.0;7.25
2023;1;Canarias;Europa;República Checa;7026.0;62979.0;9.0
2023;1;Canarias;Europa;República Eslovaca;2289.0;17500.0;7.6
2023;1;Canarias;Europa;Rumanía;4546.0;38537.0;8.5
2023;1;Canarias;Europa;Rusia;1358.0;11791.0;8.7
2023;1;Canarias;Europa;Serbia;158.0;1203.0;7.6
2023;1;Canarias;Europa;Suecia;63640.0;469657.0;7.4
2023;1;Canarias;Europa;Suiza;16927.0;144338.0;8.5
2023;1;Canarias;Europa;Turquía;239.0;1397.0;5.8
2023;1;Canarias;Oceanía;Australia;299.0;2453.0;8.2
2023;1;Canarias;Oceanía;Nueva Zelanda;82.0;612.0;7.5
2023;1;Canarias;África;Argelia;30.0;256.0;8.5
2023;1;Canarias;África;Cabo Verde;33.0;317.0;9.6
2023;1;Canarias;África;Egipto;96.0;773.0;8.1
2023;1;Canarias;África;Ghana;45.0;308.0;6.8
2023;1;Canarias;África;Kenia;72.0;570.0;7.9
2023;1;Canarias;África;Mali;47.0;383.0;8.1
2023;1;Canarias;África;Marruecos;3224.0;21902.0;6.8
2023;1;Canarias;África;Mauricio;54.0;452.0;8.4
2023;1;Canarias;África;Mauritania;1007.0;6672.0;6.6
2023;1;Canarias;África;Nigeria;244.0;1970.0;8.1
2023;1;Canarias;África;Senegal;454.0;3517.0;7.7
2023;1;Canarias;África;Sudáfrica;115.0;711.0;6.2
2023;1;Canarias;África;Túnez;108.0;709.0;6.6
2023;1;Cantabria;América;Argentina;65.0;787.0;12.1
2023;1;Cantabria;América;Brasil;103.0;1112.0;10.8
2023;1;Cantabria;América;Canadá;63.0;479.0;7.6
2023;1;Cantabria;América;Chile;36.0;367.0;10.2
2023;1;Cantabria;América;Colombia;311.0;3856.0;12.4
2023;1;Cantabria;América;Estados Unidos de América;662.0;6355.0;9.6
2023;1;Cantabria;América;México;228.0;2303.0;10.1
2023;1;Cantabria;América;Perú;61.0;708.0;11.6
2023;1;Cantabria;América;Venezuela;30.0;432.0;14.4
2023;1;Cantabria;Asia;China;76.0;441.0;5.8
2023;1;Cantabria;Asia;Filipinas;211.0;1224.0;5.8
2023;1;Cantabria;Asia;India;43.0;237.0;5.5
2023;1;Cantabria;Asia;Japón;35.0;438.0;12.5
2023;1;Cantabria;Europa;Alemania;2230.0;20070.0;9.0
2023;1;Cantabria;Europa;Andorra;30.0;192.0;6.4
2023;1;Cantabria;Europa;Austria;2145.0;13728.0;6.4
2023;1;Cantabria;Europa;Bulgaria;72.0;446.0;6.2
2023;1;Cantabria;Europa;Bélgica;479.0;3976.0;8.3
2023;1;Cantabria;Europa;Dinamarca;232.0;2158.0;9.3
2023;1;Cantabria;Europa;Estonia;58.0;354.0;6.1
2023;1;Cantabria;Europa;Finlandia;68.0;367.0;5.4
2023;1;Cantabria;Europa;Francia;3341.0;30069.0;9.0
2023;1;Cantabria;Europa;Grecia;46.0;400.0;8.7
2023;1;Cantabria;Europa;Hungría;62.0;273.0;4.4
2023;1;Cantabria;Europa;Irlanda;426.0;2982.0;7.0
2023;1;Cantabria;Europa;Italia;980.0;8232.0;8.4
2023;1;Cantabria;Europa;Letonia;54.0;410.0;7.6
2023;1;Cantabria;Europa;Liechtenstein;101.0;1010.0;10.0
2023;1;Cantabria;Europa;Lituania;134.0;482.0;3.6
2023;1;Cantabria;Europa;Luxemburgo;369.0;6310.0;17.1
2023;1;Cantabria;Europa;Moldavia;70.0;665.0;9.5
2023;1;Cantabria;Europa;Noruega;59.0;507.0;8.6
2023;1;Cantabria;Europa;Países Bajos;2109.0;14552.0;6.9
2023;1;Cantabria;Europa;Polonia;530.0;3021.0;5.7
2023;1;Cantabria;Europa;Portugal;383.0;2758.0;7.2
2023;1;Cantabria;Europa;Reino Unido;2242.0;18609.0;8.3
2023;1;Cantabria;Europa;República Checa;86.0;516.0;6.0
2023;1;Cantabria;Europa;República Eslovaca;34.0;197.0;5.8
2023;1;Cantabria;Europa;Rumanía;202.0;1333.0;6.6
2023;1;Cantabria;Europa;Rusia;73.0;511.0;7.0
2023;1;Cantabria;Europa;Suecia;449.0;3861.0;8.6
2023;1;Cantabria;Europa;Suiza;240.0;2424.0;10.1
2023;1;Cantabria;Europa;Turquía;38.0;220.0;5.8
2023;1;Cantabria;África;Argelia;30.0;228.0;7.6
2023;1;Cantabria;África;Marruecos;144.0;1166.0;8.1
2023;1;Castilla - La Mancha;América;Argentina;290.0;2344.0;8.1
2023;1;Castilla - La Mancha;América;Bolivia;36.0;260.0;7.2
2023;1;Castilla - La Mancha;América;Brasil;235.0;1703.0;7.2
2023;1;Castilla - La Mancha;América;Canadá;159.0;1007.0;6.3
2023;1;Castilla - La Mancha;América;Chile;102.0;781.0;7.7
2023;1;Castilla - La Mancha;América;Colombia;1227.0;14971.0;12.2
2023;1;Castilla - La Mancha;América;Ecuador;93.0;833.0;9.0
2023;1;Castilla - La Mancha;América;Estados Unidos de América;2030.0;18228.0;9.0
2023;1;Castilla - La Mancha;América;Guatemala;36.0;356.0;9.9
2023;1;Castilla - La Mancha;América;Honduras;41.0;477.0;11.6
2023;1;Castilla - La Mancha;América;México;562.0;3648.0;6.5
